word,id,n_admin,n_profs,p_admin,p_profs,n_admin_EB,n_profs_EB,p_admin_EB,odds_admin_EB,odds_ratio_scaled_admin_EB
remain,1,7,14,0.333333333,0.666666667,8.339141282,16.53602244,0.335239654,0.504301522,0.999431027
spaces,2,6,12,0.333333333,0.666666667,7.339141282,14.53602244,0.33550109,0.504893365,1.000603949
housing,3,5,10,0.333333333,0.666666667,6.339141282,12.53602244,0.335845632,0.505674054,1.002151127
provide,4,5,10,0.333333333,0.666666667,6.339141282,12.53602244,0.335845632,0.505674054,1.002151127
online,5,4,8,0.333333333,0.666666667,5.339141282,10.53602244,0.336320392,0.50675113,1.004285692
dean,6,16,32,0.333333333,0.666666667,17.33914128,34.53602244,0.334247452,0.50205959,0.994987939
based,7,3,6,0.333333333,0.666666667,4.339141282,8.536022439,0.337016397,0.508332928,1.007420518
friends,8,3,6,0.333333333,0.666666667,4.339141282,8.536022439,0.337016397,0.508332928,1.007420518
medical,9,3,6,0.333333333,0.666666667,4.339141282,8.536022439,0.337016397,0.508332928,1.007420518
wear,10,3,6,0.333333333,0.666666667,4.339141282,8.536022439,0.337016397,0.508332928,1.007420518
3,11,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
distance,12,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
include,13,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
moment,14,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
physical,15,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
sophomores,16,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
stay,17,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
times,18,2,4,0.333333333,0.666666667,3.339141282,6.536022439,0.338135283,0.510882775,1.012473836
yale,19,39,76,0.339130435,0.660869565,40.33914128,78.53602244,0.339340364,0.51363871,1.017935583
5,20,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
alternative,21,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
anticipate,22,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
authorized,23,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
bringing,24,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
colleagues,25,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
commit,26,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
committee,27,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
concern,28,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
connecticut’s,29,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
creating,30,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
dedicated,31,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
educate,32,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
effective,33,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
enhanced,34,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
enter,35,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
existing,36,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
extraordinary,37,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
extremely,38,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
facing,39,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
final,40,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
generation,41,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
hand,42,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
healthy,43,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
holiday,44,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
hosted,45,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
inform,46,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
instructions,47,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
interactions,48,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
larger,49,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
meeting,50,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
meetings,51,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
mix,52,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
potential,53,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
practices,54,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
pressing,55,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
prohibit,56,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
protect,57,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
protocol,58,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
purpose,59,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
reactivating,60,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
record,61,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
remaining,62,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
responsibilities,63,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
seek,64,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
session,65,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
short,66,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
significant,67,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
significantly,68,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
site,69,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
society,70,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
spend,71,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
symptoms,72,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
system,73,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
traveling,74,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
understand,75,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
visits,76,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
waiting,77,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
wednesday,78,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
wishes,79,1,2,0.333333333,0.666666667,2.339141282,4.536022439,0.34023063,0.515681153,1.021983322
testing,80,17,32,0.346938776,0.653061224,18.33914128,34.53602244,0.346838477,0.531014865,1.052371862
coming,81,6,13,0.315789474,0.684210526,7.339141282,15.53602244,0.320834481,0.472395126,0.936198535
information,82,6,11,0.352941176,0.647058824,7.339141282,13.53602244,0.351572873,0.542193345,1.074525513
president,83,5,9,0.357142857,0.642857143,6.339141282,11.53602244,0.354634026,0.549508404,1.089022589
absence,84,3,7,0.3,0.7,4.339141282,9.536022439,0.312727213,0.455026329,0.901776837
requirements,85,3,7,0.3,0.7,4.339141282,9.536022439,0.312727213,0.455026329,0.901776837
plan,86,4,7,0.363636364,0.636363636,5.339141282,9.536022439,0.358929917,0.559891854,1.109600638
fall,87,19,43,0.306451613,0.693548387,20.33914128,45.53602244,0.3087528,0.446660472,0.885197278
positive,88,6,14,0.3,0.7,7.339141282,16.53602244,0.30739648,0.443827487,0.879582832
challenging,89,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
common,90,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
concerns,91,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
death,92,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
food,93,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
protocols,94,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
remote,95,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
socially,96,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
transmission,97,2,5,0.285714286,0.714285714,3.339141282,7.536022439,0.307042852,0.443090677,0.878122613
2021,98,3,5,0.375,0.625,4.339141282,7.536022439,0.365396333,0.575786672,1.141101187
6,99,3,5,0.375,0.625,4.339141282,7.536022439,0.365396333,0.575786672,1.141101187
infection,100,3,5,0.375,0.625,4.339141282,7.536022439,0.365396333,0.575786672,1.141101187
masks,101,3,5,0.375,0.625,4.339141282,7.536022439,0.365396333,0.575786672,1.141101187
mission,102,3,5,0.375,0.625,4.339141282,7.536022439,0.365396333,0.575786672,1.141101187
community,103,25,59,0.297619048,0.702380952,26.33914128,61.53602244,0.299733624,0.428028011,0.848271234
period,104,4,10,0.285714286,0.714285714,5.339141282,12.53602244,0.298690483,0.425903935,0.844061714
term,105,4,10,0.285714286,0.714285714,5.339141282,12.53602244,0.298690483,0.425903935,0.844061714
action,106,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
directly,107,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
encouraging,108,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
essential,109,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
family,110,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
hands,111,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
infections,112,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
interact,113,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
it’s,114,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
mandatory,115,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
offices,116,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
opportunity,117,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
peers,118,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
percent,119,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
performances,120,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
practice,121,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
prefer,122,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
pursue,123,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
reasons,124,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
recommendations,125,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
schedule,126,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
sense,127,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
talking,128,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
tuition,129,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
vigilant,130,1,3,0.25,0.75,2.339141282,5.536022439,0.297027638,0.422531033,0.837377256
residence,131,3,8,0.272727273,0.727272727,4.339141282,10.53602244,0.291703766,0.411838652,0.816186962
activities,132,8,13,0.380952381,0.619047619,9.339141282,15.53602244,0.375440395,0.601128205,1.191323352
campus,133,61,101,0.37654321,0.62345679,62.33914128,103.5360224,0.375819622,0.602100987,1.193251223
adhering,134,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
announce,135,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
asymptomatic,136,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
challenges,137,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
city,138,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
close,139,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
collective,140,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
educational,141,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
enroll,142,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
entire,143,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
lot,144,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
parties,145,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
personal,146,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
reason,147,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
staying,148,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
taught,149,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
team,150,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
track,151,2,3,0.4,0.6,3.339141282,5.536022439,0.376234331,0.603166139,1.195362155
social,152,11,28,0.282051282,0.717948718,12.33914128,30.53602244,0.287792284,0.404084759,0.800820201
semester,153,16,41,0.280701754,0.719298246,17.33914128,43.53602244,0.284831124,0.39827114,0.789298697
guidelines,154,10,16,0.384615385,0.615384615,11.33914128,18.53602244,0.379550766,0.61173541,1.212344842
1,155,7,11,0.388888889,0.611111111,8.339141282,13.53602244,0.381215034,0.616070291,1.220935763
home,156,7,11,0.388888889,0.611111111,8.339141282,13.53602244,0.381215034,0.616070291,1.220935763
pandemic,157,7,11,0.388888889,0.611111111,8.339141282,13.53602244,0.381215034,0.616070291,1.220935763
chun,158,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
enrolled,159,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
facilities,160,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
juniors,161,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
knowledge,162,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
option,163,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
prepared,164,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
results,165,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
salovey,166,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
taking,167,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
writing,168,2,6,0.25,0.75,3.339141282,8.536022439,0.281186968,0.391182346,0.775250037
haven,169,9,14,0.391304348,0.608695652,10.33914128,16.53602244,0.38470989,0.625249592,1.239127416
announced,170,4,6,0.4,0.6,5.339141282,8.536022439,0.384798435,0.625483511,1.239590999
complete,171,4,6,0.4,0.6,5.339141282,8.536022439,0.384798435,0.625483511,1.239590999
weeks,172,4,6,0.4,0.6,5.339141282,8.536022439,0.384798435,0.625483511,1.239590999
0.1,173,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
123,174,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
12,175,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
12noon,176,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
1758,177,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
23,178,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
26,179,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
27,180,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
36,181,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
3pm,182,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
40,183,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
438959,184,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
48,185,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
"5,303",186,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
6604,187,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
6pm,188,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
787,189,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
7th,190,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
8th,191,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
"9,000",192,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
99107773514,193,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
99174853144,194,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
99416498655,195,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
abrupt,196,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
abruptly,197,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
academics,198,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
acceptable,199,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
accessible,200,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
accommodate,201,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
accountable,202,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
accustomed,203,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
achieve,204,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
acorn,205,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
acted,206,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
actively,207,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
actual,208,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
acute,209,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
adams,210,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
adapting,211,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
add,212,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
addressing,213,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
advance,214,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
advancing,215,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
advisors,216,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
advocacy,217,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
advocate,218,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
affiliates,219,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
aforementioned,220,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
afternoon,221,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
agencies,222,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
agonizing,223,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
aid,224,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
airflow,225,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
albert,226,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
alike,227,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
allowing,228,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
altered,229,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
alternately,230,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
altogether,231,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
amazon,232,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
amid,233,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
amidst,234,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
announcements,235,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
answered,236,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
anticipating,237,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
apocalyptic,238,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
app,239,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
applaud,240,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
applying,241,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
appointments,242,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
approaches,243,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
approaching,244,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
arise,245,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
armstrong,246,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
army,247,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
asha,248,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
aspirations,249,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
assembled,250,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
assure,251,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
ate,252,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
attempt,253,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
attempts,254,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
attendant,255,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
attended,256,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
attention,257,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
audio,258,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
auspicious,259,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
avatar,260,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
awe,261,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
balcony,262,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
basketball,263,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
bcc,264,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
begun,265,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
behalf,266,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
betrayal,267,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
betts,268,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
biggs,269,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
blatant,270,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
blunt,271,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
board,272,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
body,273,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
bottom,274,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
branfordians,275,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
bubble,276,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
build,277,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
building,278,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
built,279,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
cafe,280,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
call,281,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
can’t,282,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
capable,283,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
caring,284,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
carolina,285,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
carry,286,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
casual,287,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
catch,288,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
categories,289,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
category,290,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
celebrating,291,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
celebration,292,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
centrally,293,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
centuries,294,0,1,0,1,1.339141282,3.536022439,0.274686423,0.378714023,0.750540159
